"";"id";"ids";"survey_finish_time";"Sex";"Condition";"Year";"City_size";"Education_level";"year";"need_for_cognition";"cmx"
"1144";169;1;772;1;"homogeneous";46;4;3;46;87;1
"1145";169;2;772;1;"homogeneous";46;4;3;46;87;0,485918843398048
"1146";169;3;772;1;"homogeneous";46;4;3;46;87;0,489511814580463
"1147";169;4;772;1;"homogeneous";46;4;3;46;87;0,585229948736826
"1148";169;5;772;1;"homogeneous";46;4;3;46;87;0,116297374499408
"1149";169;6;772;1;"homogeneous";46;4;3;46;87;0,769398726660962
"1150";169;7;772;1;"homogeneous";46;4;3;46;87;0,608734887698996
"1151";169;8;772;1;"homogeneous";46;4;3;46;87;0,179808310782317
"1152";169;9;772;1;"homogeneous";46;4;3;46;87;0,596415153354984
"1153";169;10;772;1;"homogeneous";46;4;3;46;87;0,662709643654196
"1154";171;1;696;2;"heterogeneous";42;3;6;42;88;0,684869328707423
"1155";171;2;696;2;"heterogeneous";42;3;6;42;88;0,62132647769627
"1156";171;3;696;2;"heterogeneous";42;3;6;42;88;0,670827449178039
"1157";171;4;696;2;"heterogeneous";42;3;6;42;88;0,335988419842281
"1158";171;6;696;2;"heterogeneous";42;3;6;42;88;0
"1159";171;7;696;2;"heterogeneous";42;3;6;42;88;0
"1160";171;9;696;2;"heterogeneous";42;3;6;42;88;0
"1161";171;10;696;2;"heterogeneous";42;3;6;42;88;0
"1162";172;1;866;1;"heterogeneous";29;1;3;29;95;0,686069193416905
"1163";172;2;866;1;"heterogeneous";29;1;3;29;95;0,7201130879195
"1164";172;3;866;1;"heterogeneous";29;1;3;29;95;0,665541688517414
"1165";172;4;866;1;"heterogeneous";29;1;3;29;95;0,639979578876818
"1166";172;5;866;1;"heterogeneous";29;1;3;29;95;0,716127375389041
"1167";172;6;866;1;"heterogeneous";29;1;3;29;95;0,592099196728389
"1168";172;7;866;1;"heterogeneous";29;1;3;29;95;0,613696937538547
"1169";172;8;866;1;"heterogeneous";29;1;3;29;95;0,613696937538547
"1170";172;9;866;1;"heterogeneous";29;1;3;29;95;0,463855432879192
"1171";172;10;866;1;"heterogeneous";29;1;3;29;95;0,610366500673034
"1172";173;1;802;1;"homogeneous";24;4;3;24;83;0,595096455439392
"1173";173;2;802;1;"homogeneous";24;4;3;24;83;0,678642263316256
"1174";173;3;802;1;"homogeneous";24;4;3;24;83;0,742211272022185
"1175";173;5;802;1;"homogeneous";24;4;3;24;83;0,629928124503667
"1176";173;6;802;1;"homogeneous";24;4;3;24;83;0,376443669780479
"1177";173;7;802;1;"homogeneous";24;4;3;24;83;0,859809938004496
"1178";173;8;802;1;"homogeneous";24;4;3;24;83;0,120924978615262
"1179";173;9;802;1;"homogeneous";24;4;3;24;83;0,648413792002554
"1180";173;10;802;1;"homogeneous";24;4;3;24;83;0,950505190803579
"1181";174;1;668;1;"homogeneous";35;3;4;35;93;0,541790808477491
"1182";174;2;668;1;"homogeneous";35;3;4;35;93;0,29914657073372
"1183";174;3;668;1;"homogeneous";35;3;4;35;93;0,700790526230993
"1184";174;4;668;1;"homogeneous";35;3;4;35;93;0,340692497572902
"1185";174;5;668;1;"homogeneous";35;3;4;35;93;0,438216983954607
"1186";174;6;668;1;"homogeneous";35;3;4;35;93;0,477375280484353
"1187";174;7;668;1;"homogeneous";35;3;4;35;93;0,532001693845954
"1188";174;8;668;1;"homogeneous";35;3;4;35;93;0,679213763245129
"1189";174;9;668;1;"homogeneous";35;3;4;35;93;0,336196843773659
"1190";174;10;668;1;"homogeneous";35;3;4;35;93;0,116297374499408
"1191";175;1;1131;1;"homogeneous";50;2;3;50;90;0,672945935164992
"1192";175;2;1131;1;"homogeneous";50;2;3;50;90;0
"1193";175;3;1131;1;"homogeneous";50;2;3;50;90;0,447747337915956
"1194";175;4;1131;1;"homogeneous";50;2;3;50;90;0,442681882420256
"1195";175;5;1131;1;"homogeneous";50;2;3;50;90;0,393948759818613
"1196";175;6;1131;1;"homogeneous";50;2;3;50;90;0,610366500673034
"1197";175;7;1131;1;"homogeneous";50;2;3;50;90;0,582587380717582
"1198";175;8;1131;1;"homogeneous";50;2;3;50;90;0,639979578876818
"1199";175;9;1131;1;"homogeneous";50;2;3;50;90;0,268419883808239
"1200";175;10;1131;1;"homogeneous";50;2;3;50;90;0,179808310782317
"1201";179;1;1245;1;"heterogeneous";51;1;6;51;90;0,795356483099469
"1202";179;2;1245;1;"heterogeneous";51;1;6;51;90;0,958865855329242
"1203";179;3;1245;1;"heterogeneous";51;1;6;51;90;0,891498398616715
"1204";179;4;1245;1;"heterogeneous";51;1;6;51;90;0,550595628847149
"1205";179;5;1245;1;"heterogeneous";51;1;6;51;90;0,66832191646541
"1206";179;6;1245;1;"heterogeneous";51;1;6;51;90;0,81773496190594
"1207";179;7;1245;1;"heterogeneous";51;1;6;51;90;0,896923564710343
"1208";179;8;1245;1;"heterogeneous";51;1;6;51;90;0,471434348885388
"1209";179;9;1245;1;"heterogeneous";51;1;6;51;90;0,620644733734117
"1210";179;10;1245;1;"heterogeneous";51;1;6;51;90;0,576221877091716
"1211";183;1;823;1;"homogeneous";41;1;6;41;108;0,842478403938701
"1212";183;2;823;1;"homogeneous";41;1;6;41;108;0,804367443849498
"1213";183;3;823;1;"homogeneous";41;1;6;41;108;0,495746685908453
"1214";183;4;823;1;"homogeneous";41;1;6;41;108;0,794901810041655
"1215";183;5;823;1;"homogeneous";41;1;6;41;108;0,544712867589632
"1216";183;6;823;1;"homogeneous";41;1;6;41;108;0,174686577445971
"1217";183;7;823;1;"homogeneous";41;1;6;41;108;0,174686577445971
"1218";183;8;823;1;"homogeneous";41;1;6;41;108;0,385484111372236
"1219";183;9;823;1;"homogeneous";41;1;6;41;108;0,628013859091472
"1220";183;10;823;1;"homogeneous";41;1;6;41;108;0,799808239946724
"1221";184;1;1447;2;"homogeneous";43;2;6;43;92;0,787067576711463
"1222";184;2;1447;2;"homogeneous";43;2;6;43;92;0,702347522391719
"1223";184;3;1447;2;"homogeneous";43;2;6;43;92;0,644245046056593
"1224";184;4;1447;2;"homogeneous";43;2;6;43;92;0,547875553796359
"1225";184;5;1447;2;"homogeneous";43;2;6;43;92;0,737830774816741
"1226";184;6;1447;2;"homogeneous";43;2;6;43;92;0,583877511778223
"1227";184;7;1447;2;"homogeneous";43;2;6;43;92;0,587931245271031
"1228";184;8;1447;2;"homogeneous";43;2;6;43;92;0,633849540105108
"1229";184;9;1447;2;"homogeneous";43;2;6;43;92;0,785334741825165
"1230";184;10;1447;2;"homogeneous";43;2;6;43;92;0,905503637957992
"1231";185;1;788;2;"heterogeneous";37;5;3;37;73;0,297976136203576
"1232";185;2;788;2;"heterogeneous";37;5;3;37;73;0,256437994558109
"1233";185;3;788;2;"heterogeneous";37;5;3;37;73;0
"1234";185;4;788;2;"heterogeneous";37;5;3;37;73;0,394577433498453
"1235";185;5;788;2;"heterogeneous";37;5;3;37;73;0,233182303243257
"1236";185;6;788;2;"heterogeneous";37;5;3;37;73;0,712513180129829
"1237";185;7;788;2;"heterogeneous";37;5;3;37;73;0,806093589727201
"1238";185;8;788;2;"heterogeneous";37;5;3;37;73;0,58816259513947
"1239";185;9;788;2;"heterogeneous";37;5;3;37;73;0,343518468280565
"1240";185;10;788;2;"heterogeneous";37;5;3;37;73;0,486219356497677
"1241";186;1;792;2;"homogeneous";31;1;2;31;92;0,823976171113251
"1242";186;2;792;2;"homogeneous";31;1;2;31;92;0,77223496980961
"1243";186;3;792;2;"homogeneous";31;1;2;31;92;0,583901483694439
"1244";186;4;792;2;"homogeneous";31;1;2;31;92;0,357603432883041
"1245";186;5;792;2;"homogeneous";31;1;2;31;92;0,116297374499408
"1246";186;6;792;2;"homogeneous";31;1;2;31;92;0,116297374499408
"1247";186;7;792;2;"homogeneous";31;1;2;31;92;0,116297374499408
"1248";186;8;792;2;"homogeneous";31;1;2;31;92;0,116297374499408
"1249";186;9;792;2;"homogeneous";31;1;2;31;92;0,357603432883041
"1250";186;10;792;2;"homogeneous";31;1;2;31;92;0,116297374499408
"1251";187;1;1138;1;"heterogeneous";30;4;6;30;96;0,802444882688975
"1252";187;2;1138;1;"heterogeneous";30;4;6;30;96;0,749255111381703
"1253";187;3;1138;1;"heterogeneous";30;4;6;30;96;0,46147756647495
"1254";187;4;1138;1;"heterogeneous";30;4;6;30;96;0,505743001545583
"1255";187;5;1138;1;"heterogeneous";30;4;6;30;96;0,7201130879195
"1256";187;6;1138;1;"heterogeneous";30;4;6;30;96;0,608734887698996
"1257";187;7;1138;1;"heterogeneous";30;4;6;30;96;0,930240984463905
"1258";187;8;1138;1;"heterogeneous";30;4;6;30;96;0,701375557696085
"1259";187;9;1138;1;"heterogeneous";30;4;6;30;96;0,704899089664116
"1260";187;10;1138;1;"heterogeneous";30;4;6;30;96;0,579227312440908
"1261";192;1;843;1;"homogeneous";30;1;6;30;97;0,467767975092068
"1262";192;2;843;1;"homogeneous";30;1;6;30;97;0,721345598069445
"1263";192;3;843;1;"homogeneous";30;1;6;30;97;0,617121201766087
"1264";192;4;843;1;"homogeneous";30;1;6;30;97;0,536390377804119
"1265";192;5;843;1;"homogeneous";30;1;6;30;97;0,518936421719997
"1266";192;6;843;1;"homogeneous";30;1;6;30;97;0,268419883808239
"1267";192;7;843;1;"homogeneous";30;1;6;30;97;0,562180899678804
"1268";192;8;843;1;"homogeneous";30;1;6;30;97;0,443488796147628
"1269";192;9;843;1;"homogeneous";30;1;6;30;97;0,608734887698996
"1270";192;10;843;1;"homogeneous";30;1;6;30;97;0,329929923753873
"1271";193;1;824;1;"homogeneous";52;3;3;52;96;0,672945935164992
"1272";193;2;824;1;"homogeneous";52;3;3;52;96;0,787005496662139
"1273";193;3;824;1;"homogeneous";52;3;3;52;96;0,628013859091472
"1274";193;4;824;1;"homogeneous";52;3;3;52;96;0,628013859091472
"1275";193;5;824;1;"homogeneous";52;3;3;52;96;0,583485158354934
"1276";193;6;824;1;"homogeneous";52;3;3;52;96;0,625690379724767
"1277";193;7;824;1;"homogeneous";52;3;3;52;96;0,860972830606138
"1278";193;8;824;1;"homogeneous";52;3;3;52;96;0,77348056498089
"1279";193;9;824;1;"homogeneous";52;3;3;52;96;0,697951293468544
"1280";193;10;824;1;"homogeneous";52;3;3;52;96;0,398972262798095
"1281";194;1;1625;1;"homogeneous";32;3;5;32;86;0,841474981442487
"1282";194;2;1625;1;"homogeneous";32;3;5;32;86;0,576221877091716
"1283";194;3;1625;1;"homogeneous";32;3;5;32;86;0,407094571828096
"1284";194;4;1625;1;"homogeneous";32;3;5;32;86;0,544712867589632
"1285";194;5;1625;1;"homogeneous";32;3;5;32;86;0,384881369746231
"1286";194;6;1625;1;"homogeneous";32;3;5;32;86;0,71117237476132
"1287";194;7;1625;1;"homogeneous";32;3;5;32;86;0,336196843773659
"1288";194;8;1625;1;"homogeneous";32;3;5;32;86;0,436240463308542
"1289";194;9;1625;1;"homogeneous";32;3;5;32;86;0,896923564710343
"1290";194;10;1625;1;"homogeneous";32;3;5;32;86;0,618870200882975
"1291";195;1;1149;1;"homogeneous";51;1;6;51;89;0,701956950370297
"1292";195;2;1149;1;"homogeneous";51;1;6;51;89;0,885215177219383
"1293";195;3;1149;1;"homogeneous";51;1;6;51;89;0,716127375389041
"1294";195;4;1149;1;"homogeneous";51;1;6;51;89;0,516635658870968
"1295";195;5;1149;1;"homogeneous";51;1;6;51;89;0,472523283473935
"1296";195;6;1149;1;"homogeneous";51;1;6;51;89;0,676353552658386
"1297";195;7;1149;1;"homogeneous";51;1;6;51;89;0,434682065789999
"1298";195;8;1149;1;"homogeneous";51;1;6;51;89;0,596415153354984
"1299";195;9;1149;1;"homogeneous";51;1;6;51;89;0,880776926881466
"1300";195;10;1149;1;"homogeneous";51;1;6;51;89;0,646435255608802
"1301";196;1;903;2;"homogeneous";24;3;3;24;81;0,538859457362559
"1302";196;2;903;2;"homogeneous";24;3;3;24;81;0,635858731989502
"1303";196;3;903;2;"homogeneous";24;3;3;24;81;0,691379242058955
"1304";196;4;903;2;"homogeneous";24;3;3;24;81;0,629928124503667
"1305";196;5;903;2;"homogeneous";24;3;3;24;81;0,704899089664116
"1306";196;6;903;2;"homogeneous";24;3;3;24;81;0,568998761771705
"1307";196;7;903;2;"homogeneous";24;3;3;24;81;0,775633597988953
"1308";196;8;903;2;"homogeneous";24;3;3;24;81;0,747236932210006
"1309";196;9;903;2;"homogeneous";24;3;3;24;81;0,668155839624437
"1310";196;10;903;2;"homogeneous";24;3;3;24;81;0,499647127764441
"1311";200;1;931;1;"homogeneous";34;4;4;34;95;0,787005496662139
"1312";200;2;931;1;"homogeneous";34;4;4;34;95;0,585229948736826
"1313";200;3;931;1;"homogeneous";34;4;4;34;95;0,646435255608802
"1314";200;4;931;1;"homogeneous";34;4;4;34;95;0,782205649398542
"1315";200;5;931;1;"homogeneous";34;4;4;34;95;0,831491288140004
"1316";200;6;931;1;"homogeneous";34;4;4;34;95;0,775633597988953
"1317";200;7;931;1;"homogeneous";34;4;4;34;95;0,673559099899308
"1318";200;8;931;1;"homogeneous";34;4;4;34;95;0,804367443849498
"1319";200;9;931;1;"homogeneous";34;4;4;34;95;0,58930474396931
"1320";200;10;931;1;"homogeneous";34;4;4;34;95;0,653253117701703
"1321";201;1;1238;2;"homogeneous";53;2;6;53;100;0,702347522391719
"1322";201;2;1238;2;"homogeneous";53;2;6;53;100;0,737507473631701
"1323";201;3;1238;2;"homogeneous";53;2;6;53;100;0,701375557696085
"1324";201;4;1238;2;"homogeneous";53;2;6;53;100;0,582508171620832
"1325";201;5;1238;2;"homogeneous";53;2;6;53;100;0,662982576280008
"1326";201;6;1238;2;"homogeneous";53;2;6;53;100;0,565542035708887
"1327";201;7;1238;2;"homogeneous";53;2;6;53;100;0,608734887698996
"1328";201;8;1238;2;"homogeneous";53;2;6;53;100;0,633849540105108
"1329";201;9;1238;2;"homogeneous";53;2;6;53;100;0,950505190803579
"1330";201;10;1238;2;"homogeneous";53;2;6;53;100;0,724233934806816
"1331";203;1;950;1;"homogeneous";31;5;3;31;89;0,937185102744451
"1332";203;2;950;1;"homogeneous";31;5;3;31;89;0,712826684637528
"1333";203;3;950;1;"homogeneous";31;5;3;31;89;0,533738199685532
"1334";203;4;950;1;"homogeneous";31;5;3;31;89;0,57872822035001
"1335";203;5;950;1;"homogeneous";31;5;3;31;89;0,53910171716408
"1336";203;6;950;1;"homogeneous";31;5;3;31;89;0,544712867589632
"1337";203;7;950;1;"homogeneous";31;5;3;31;89;0,427731687429702
"1338";203;8;950;1;"homogeneous";31;5;3;31;89;0,489511814580463
"1339";203;9;950;1;"homogeneous";31;5;3;31;89;0,642093603317493
"1340";203;10;950;1;"homogeneous";31;5;3;31;89;0,116297374499408
"1341";204;1;1246;1;"heterogeneous";59;2;6;59;94;0,813577403405028
"1342";204;2;1246;1;"heterogeneous";59;2;6;59;94;0,745386043833253
"1343";204;3;1246;1;"heterogeneous";59;2;6;59;94;0,568998761771705
"1344";204;4;1246;1;"heterogeneous";59;2;6;59;94;0,778276607984651
"1345";204;5;1246;1;"heterogeneous";59;2;6;59;94;0,728499401986591
"1346";204;6;1246;1;"heterogeneous";59;2;6;59;94;0,752410195554434
"1347";204;7;1246;1;"heterogeneous";59;2;6;59;94;0,646435255608802
"1348";204;8;1246;1;"heterogeneous";59;2;6;59;94;0,688221834890239
"1349";204;9;1246;1;"heterogeneous";59;2;6;59;94;0,433043192281218
"1350";204;10;1246;1;"heterogeneous";59;2;6;59;94;0,825556622502891
"1351";208;1;1655;1;"heterogeneous";28;2;1;28;78;0,710153636926368
"1352";208;2;1655;1;"heterogeneous";28;2;1;28;78;0,314850414118594
"1353";208;3;1655;1;"heterogeneous";28;2;1;28;78;0,690781485918618
"1354";208;4;1655;1;"heterogeneous";28;2;1;28;78;0,256437994558109
"1355";208;5;1655;1;"heterogeneous";28;2;1;28;78;0,564411298797084
"1356";208;6;1655;1;"heterogeneous";28;2;1;28;78;0
"1357";208;7;1655;1;"heterogeneous";28;2;1;28;78;0,363492981985958
"1358";208;8;1655;1;"heterogeneous";28;2;1;28;78;0,206860841875428
"1359";208;9;1655;1;"heterogeneous";28;2;1;28;78;0,841474981442487
"1360";208;10;1655;1;"heterogeneous";28;2;1;28;78;0,363492981985958
"1361";209;1;803;1;"homogeneous";22;1;3;22;92;0,679324990011964
"1362";209;2;803;1;"homogeneous";22;1;3;22;92;0,434295568353165
"1363";209;3;803;1;"homogeneous";22;1;3;22;92;0,471470867016822
"1364";209;4;803;1;"homogeneous";22;1;3;22;92;0,734272336971251
"1365";209;5;803;1;"homogeneous";22;1;3;22;92;0,688221834890239
"1366";209;6;803;1;"homogeneous";22;1;3;22;92;0,532866845836089
"1367";209;7;803;1;"homogeneous";22;1;3;22;92;0,593520889443611
"1368";209;8;803;1;"homogeneous";22;1;3;22;92;0,673559099899308
"1369";209;9;803;1;"homogeneous";22;1;3;22;92;0,737507473631701
"1370";209;10;803;1;"homogeneous";22;1;3;22;92;0,592099196728389
"1371";211;1;936;1;"heterogeneous";40;5;6;40;91;0,872142037362469
"1372";211;2;936;1;"heterogeneous";40;5;6;40;91;0,590892626287893
"1373";211;3;936;1;"heterogeneous";40;5;6;40;91;0,577468588958861
"1374";211;4;936;1;"heterogeneous";40;5;6;40;91;0,794188763570966
"1375";211;5;936;1;"heterogeneous";40;5;6;40;91;0,587931245271031
"1376";211;6;936;1;"heterogeneous";40;5;6;40;91;0,67393756270295
"1377";211;7;936;1;"heterogeneous";40;5;6;40;91;0,464843676871212
"1378";211;8;936;1;"heterogeneous";40;5;6;40;91;0,708720358413745
"1379";211;9;936;1;"heterogeneous";40;5;6;40;91;0,400198205014072
"1380";211;10;936;1;"heterogeneous";40;5;6;40;91;0,893326634365526
"1381";212;1;1695;1;"homogeneous";34;3;6;34;99;0,639788931088572
"1382";212;2;1695;1;"homogeneous";34;3;6;34;99;0,763154652370372
"1383";212;3;1695;1;"homogeneous";34;3;6;34;99;0,682142901160894
"1384";212;4;1695;1;"homogeneous";34;3;6;34;99;0,697951293468544
"1385";212;5;1695;1;"homogeneous";34;3;6;34;99;0,859017731140405
"1386";212;6;1695;1;"homogeneous";34;3;6;34;99;0,495578163426154
"1387";212;7;1695;1;"homogeneous";34;3;6;34;99;0,654818984900495
"1388";212;8;1695;1;"homogeneous";34;3;6;34;99;0,384439859383876
"1389";212;9;1695;1;"homogeneous";34;3;6;34;99;0,964812261488628
"1390";212;10;1695;1;"homogeneous";34;3;6;34;99;0,867996128278383
"1391";213;1;659;1;"heterogeneous";32;5;3;32;63;0,73200690326768
"1392";213;2;659;1;"heterogeneous";32;5;3;32;63;0,754469052862723
"1393";213;3;659;1;"heterogeneous";32;5;3;32;63;0,602419007809877
"1394";213;4;659;1;"heterogeneous";32;5;3;32;63;0,648413792002554
"1395";213;5;659;1;"heterogeneous";32;5;3;32;63;0,789153445594113
"1396";213;6;659;1;"heterogeneous";32;5;3;32;63;0,436633204656587
"1397";213;7;659;1;"heterogeneous";32;5;3;32;63;0,436633204656587
"1398";213;8;659;1;"heterogeneous";32;5;3;32;63;0,41277862072742
"1399";213;9;659;1;"heterogeneous";32;5;3;32;63;0,472523283473935
"1400";213;10;659;1;"heterogeneous";32;5;3;32;63;0,393948759818613
"1401";215;1;669;1;"homogeneous";39;4;3;39;94;0,855430863419832
"1402";215;2;669;1;"homogeneous";39;4;3;39;94;0,600890014800966
"1403";215;3;669;1;"homogeneous";39;4;3;39;94;0,666160107373854
"1404";215;4;669;1;"homogeneous";39;4;3;39;94;0,670827449178039
"1405";215;5;669;1;"homogeneous";39;4;3;39;94;0,510747461916672
"1406";215;6;669;1;"homogeneous";39;4;3;39;94;0,658020526440458
"1407";215;7;669;1;"homogeneous";39;4;3;39;94;0,749255111381703
"1408";215;8;669;1;"homogeneous";39;4;3;39;94;0,71226821502147
"1409";215;9;669;1;"homogeneous";39;4;3;39;94;0,985213871241223
"1410";215;10;669;1;"homogeneous";39;4;3;39;94;0,694620856603033
"1411";216;1;778;2;"homogeneous";29;3;4;29;96;0,556655235697203
"1412";216;2;778;2;"homogeneous";29;3;4;29;96;0,669271253604219
"1413";216;3;778;2;"homogeneous";29;3;4;29;96;0,7201130879195
"1414";216;4;778;2;"homogeneous";29;3;4;29;96;0,590279995724077
"1415";216;5;778;2;"homogeneous";29;3;4;29;96;0,509983664451938
"1416";216;6;778;2;"homogeneous";29;3;4;29;96;0,290286287247547
"1417";216;7;778;2;"homogeneous";29;3;4;29;96;0,533369556898264
"1418";216;8;778;2;"homogeneous";29;3;4;29;96;0,532001693845954
"1419";216;9;778;2;"homogeneous";29;3;4;29;96;0,548602906489434
"1420";216;10;778;2;"homogeneous";29;3;4;29;96;0,668155839624437
"1421";217;1;1538;2;"heterogeneous";18;2;1;18;100;0,869023277010139
"1422";217;2;1538;2;"heterogeneous";18;2;1;18;100;0,206860841875428
"1423";217;3;1538;2;"heterogeneous";18;2;1;18;100;0,624273461157847
"1424";217;4;1538;2;"heterogeneous";18;2;1;18;100;0,592099196728389
"1425";217;5;1538;2;"heterogeneous";18;2;1;18;100;0,673559099899308
"1426";217;6;1538;2;"heterogeneous";18;2;1;18;100;0,490733466486387
"1427";217;7;1538;2;"heterogeneous";18;2;1;18;100;0,679213763245129
"1428";217;8;1538;2;"heterogeneous";18;2;1;18;100;0,546642326219954
"1429";217;9;1538;2;"heterogeneous";18;2;1;18;100;0,757813455829306
"1430";217;10;1538;2;"heterogeneous";18;2;1;18;100;0,501645309881021
"1431";218;2;1422;2;"heterogeneous";51;1;3;51;99;0
"1432";218;3;1422;2;"heterogeneous";51;1;3;51;99;0,873164134720065
"1433";218;4;1422;2;"heterogeneous";51;1;3;51;99;0,640565558173901
"1434";218;5;1422;2;"heterogeneous";51;1;3;51;99;0,877468992342681
"1435";218;6;1422;2;"heterogeneous";51;1;3;51;99;0,672823836064712
"1436";218;7;1422;2;"heterogeneous";51;1;3;51;99;0,599276594453384
"1437";218;8;1422;2;"heterogeneous";51;1;3;51;99;0,451215555480266
"1438";218;9;1422;2;"heterogeneous";51;1;3;51;99;0,719607735802721
"1439";218;10;1422;2;"heterogeneous";51;1;3;51;99;0,599276594453384
"1440";220;1;947;1;"heterogeneous";26;1;4;26;82;0,684181475001377
"1441";220;2;947;1;"heterogeneous";26;1;4;26;82;0,769398726660962
"1442";220;3;947;1;"heterogeneous";26;1;4;26;82;0,478480318471881
"1443";220;4;947;1;"heterogeneous";26;1;4;26;82;0
"1444";220;5;947;1;"heterogeneous";26;1;4;26;82;0,682142901160894
"1445";220;6;947;1;"heterogeneous";26;1;4;26;82;0,691379242058955
"1446";220;7;947;1;"heterogeneous";26;1;4;26;82;0,633849540105108
"1447";220;8;947;1;"heterogeneous";26;1;4;26;82;0
"1448";220;9;947;1;"heterogeneous";26;1;4;26;82;0,422425512082168
"1449";220;10;947;1;"heterogeneous";26;1;4;26;82;0,26438591476687
"1450";222;1;1290;1;"homogeneous";25;3;3;25;94;0,665715076221692
"1451";222;2;1290;1;"homogeneous";25;3;3;25;94;0,457977892325902
"1452";222;3;1290;1;"homogeneous";25;3;3;25;94;0,688221834890239
"1453";222;4;1290;1;"homogeneous";25;3;3;25;94;0,447747337915956
"1454";222;5;1290;1;"homogeneous";25;3;3;25;94;0
"1455";222;6;1290;1;"homogeneous";25;3;3;25;94;0
"1456";222;7;1290;1;"homogeneous";25;3;3;25;94;0,116297374499408
"1457";222;8;1290;1;"homogeneous";25;3;3;25;94;0,116297374499408
"1458";222;9;1290;1;"homogeneous";25;3;3;25;94;0
"1459";222;10;1290;1;"homogeneous";25;3;3;25;94;0
"1460";225;1;881;1;"homogeneous";29;2;1;29;74;0,686734749319614
"1461";225;2;881;1;"homogeneous";29;2;1;29;74;0,395338914746009
"1462";225;3;881;1;"homogeneous";29;2;1;29;74;0
"1463";225;4;881;1;"homogeneous";29;2;1;29;74;0,553184133135418
"1464";225;6;881;1;"homogeneous";29;2;1;29;74;0
"1465";225;7;881;1;"homogeneous";29;2;1;29;74;0,174425789386119
"1466";225;8;881;1;"homogeneous";29;2;1;29;74;0
"1467";225;9;881;1;"homogeneous";29;2;1;29;74;0,26438591476687
"1468";225;10;881;1;"homogeneous";29;2;1;29;74;0,19439303006743
"1469";226;1;1052;1;"heterogeneous";33;3;6;33;102;0,555181703300842
"1470";226;2;1052;1;"heterogeneous";33;3;6;33;102;0,708527817087844
"1471";226;3;1052;1;"heterogeneous";33;3;6;33;102;0,769398726660962
"1472";226;4;1052;1;"heterogeneous";33;3;6;33;102;0,46584002131416
"1473";226;5;1052;1;"heterogeneous";33;3;6;33;102;0,57872822035001
"1474";226;6;1052;1;"heterogeneous";33;3;6;33;102;0,643900827637856
"1475";226;7;1052;1;"heterogeneous";33;3;6;33;102;0,633849540105108
"1476";226;8;1052;1;"heterogeneous";33;3;6;33;102;0,656009625649248
"1477";226;9;1052;1;"heterogeneous";33;3;6;33;102;0,653253117701703
"1478";226;10;1052;1;"heterogeneous";33;3;6;33;102;0,3175577373139
"1479";228;2;1530;2;"homogeneous";36;4;2;36;79;0,735897107972866
"1480";228;3;1530;2;"homogeneous";36;4;2;36;79;0,116297374499408
"1481";228;4;1530;2;"homogeneous";36;4;2;36;79;0,665541688517414
"1482";228;5;1530;2;"homogeneous";36;4;2;36;79;0,40166448746805
"1483";228;6;1530;2;"homogeneous";36;4;2;36;79;0,116297374499408
"1484";228;7;1530;2;"homogeneous";36;4;2;36;79;0,105639067489156
"1485";228;8;1530;2;"homogeneous";36;4;2;36;79;0,116297374499408
"1486";228;9;1530;2;"homogeneous";36;4;2;36;79;0,389864836789866
"1487";228;10;1530;2;"homogeneous";36;4;2;36;79;0,116297374499408
"1488";229;1;747;1;"homogeneous";28;1;2;28;95;0,573763810837985
"1489";229;2;747;1;"homogeneous";28;1;2;28;95;0,613696937538547
"1490";229;3;747;1;"homogeneous";28;1;2;28;95;0,763468119175127
"1491";229;4;747;1;"homogeneous";28;1;2;28;95;0,224268938415175
"1492";229;5;747;1;"homogeneous";28;1;2;28;95;0,673559099899308
"1493";229;6;747;1;"homogeneous";28;1;2;28;95;0,275315499989498
"1494";229;7;747;1;"homogeneous";28;1;2;28;95;0,704899089664116
"1495";229;8;747;1;"homogeneous";28;1;2;28;95;0,484161415076797
"1496";229;9;747;1;"homogeneous";28;1;2;28;95;0,328686012448001
"1497";229;10;747;1;"homogeneous";28;1;2;28;95;0,396184286579908
"1498";231;1;1324;1;"heterogeneous";35;1;2;35;89;0,542928353672361
"1499";231;2;1324;1;"heterogeneous";35;1;2;35;89;0,800989921894664
"1500";231;3;1324;1;"heterogeneous";35;1;2;35;89;0,880776926881466
"1501";231;4;1324;1;"heterogeneous";35;1;2;35;89;0,787646267985873
"1502";231;5;1324;1;"heterogeneous";35;1;2;35;89;0,679324990011964
"1503";231;6;1324;1;"heterogeneous";35;1;2;35;89;0,577468588958861
"1504";231;7;1324;1;"heterogeneous";35;1;2;35;89;0,504361698709939
"1505";231;8;1324;1;"heterogeneous";35;1;2;35;89;0,552870097872344
"1506";231;9;1324;1;"heterogeneous";35;1;2;35;89;0,747236932210006
"1507";231;10;1324;1;"heterogeneous";35;1;2;35;89;0,537287454506578
"1508";232;1;831;1;"heterogeneous";35;5;6;35;77;0,105639067489156
"1509";232;2;831;1;"heterogeneous";35;5;6;35;77;0,241649416493667
"1510";232;3;831;1;"heterogeneous";35;5;6;35;77;0,116297374499408
"1511";232;4;831;1;"heterogeneous";35;5;6;35;77;0,116297374499408
"1512";232;5;831;1;"heterogeneous";35;5;6;35;77;0,477464404340753
"1513";232;6;831;1;"heterogeneous";35;5;6;35;77;0,116297374499408
"1514";232;7;831;1;"heterogeneous";35;5;6;35;77;0,709713042597214
